utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
1980-01-07T09:00:00Z,-3.0280,15.6573,122.3330,3.7900,4.6939,69.3410,-0.4900,17.2654,165.4795,-1.4570,19.7362,117.6043,-3.6770,21.2598,116.3483,-0.2080,6.1272,81.4019,-1.9900,24.5816,68.0090,-5.5250,7.5864,58.2438,6.5800,177.0911,80.1087,-7.4000,2.8606,34.0282,4.1030,18.7223,101.9677,2.5930,1.5904,37.3030,9.2680,40.0420,208.2206,-2.3250,25.2707,148.6514,-5.7020,5.6776,106.3580,3.3750,2.6302,31.8832,5.0440,187.4064,108.8957,-5.6310,1.0903,46.4436,0.2490,3.9676,74.2317,-6.1970,12.4223,78.6247,3.0960,3.9680,63.0355,-9.5630,3.3874,25.0980,-5.7960,52.8510,109.7287,8.4600,9.3137,92.1926,-2.9520,36.8081,167.8494,-5.6540,6.4614,48.0027,-2.1110,55.8612,145.6386,-5.9360,26.2661,134.2993
1980-01-07T10:00:00Z,-2.2750,27.0272,151.3087,4.4980,9.4910,102.9428,-0.0400,18.3970,173.2116,-0.8350,34.9717,151.6630,-2.7830,37.2059,140.6120,0.2690,11.1582,111.0385,-1.2890,42.1385,87.8522,-5.2090,9.7618,64.7706,8.6600,295.1624,82.7500,-7.1260,3.7623,39.5042,5.0690,37.8596,141.7412,3.1830,4.4901,71.1103,9.5540,53.9201,224.7241,-1.7690,37.3407,173.3812,-5.0510,6.1113,116.3283,4.4680,9.1226,73.1963,6.0790,241.4852,114.6607,-5.1710,1.0509,47.7290,0.5370,5.6760,98.5850,-5.6940,11.1172,81.9300,3.4350,7.7682,93.9131,-8.8880,10.1668,45.0120,-4.7730,69.6994,120.1984,9.5280,26.2597,156.3043,-2.0790,32.8965,171.3672,-4.9380,9.9323,63.2747,-1.1190,74.0107,165.6793,-5.0260,28.7242,148.4990
1980-01-07T11:00:00Z,-1.8820,29.0078,153.4343,4.9320,12.3116,118.6582,0.1820,15.8314,158.5425,-0.6120,45.7755,165.3864,-2.1600,40.9102,140.9265,0.5790,13.5137,120.6873,-0.9590,41.9168,92.9082,-5.2360,6.7252,52.9710,10.4130,364.3219,84.0886,-7.1600,2.5067,30.3755,5.8730,55.8480,159.8573,3.7410,10.0745,100.8808,9.6900,56.3118,214.1615,-1.3730,34.6244,170.2045,-4.5430,5.0357,107.1536,5.2430,15.3668,101.0254,6.7480,252.5454,114.9858,-5.0000,0.8090,40.3501,0.6590,4.9961,100.4858,-5.5110,5.4282,64.0777,3.7360,9.0573,105.4202,-8.3890,13.9131,50.9639,-4.2070,61.4065,116.7101,10.7300,44.6452,198.1574,-1.4690,19.2149,146.6199,-4.5570,9.5350,62.7185,-0.5840,66.0240,166.7096,-4.4910,19.7602,136.1302
1980-01-07T12:00:00Z,-1.8360,19.8202,129.8345,5.0170,10.1841,110.3327,0.1450,9.4139,118.9395,-0.5650,29.1500,148.2390,-1.8230,30.3939,120.5694,0.7080,11.1745,107.9702,-0.9350,25.7688,81.5251,-5.5590,1.9749,25.9235,11.5910,374.2751,85.6833,-7.5620,0.6515,11.3494,6.3350,66.8148,157.3248,4.1780,15.5655,111.8466,9.6480,44.4594,179.4191,-1.2620,23.3007,143.4523,-4.3470,3.1811,82.0968,5.7160,17.2115,110.3403,7.0160,219.8018,109.6454,-5.1170,0.4655,26.1903,0.7100,3.5303,86.5095,-5.5500,1.2071,30.8131,3.8650,6.4339,92.9210,-8.2800,9.5691,42.3259,-4.1230,35.4214,96.5284,11.6940,58.7105,216.2272,-1.2470,7.4403,98.4492,-4.5970,5.5265,46.0888,-0.2710,44.2815,147.1462,-4.3380,9.3594,100.9315
1980-01-07T13:00:00Z,-2.0880,8.5802,85.3480,4.7360,5.4515,80.7183,-0.1780,3.9667,67.7286,-0.5990,13.4923,108.6681,-1.9040,12.6091,78.5391,0.6030,5.9147,75.2275,-1.3470,9.2964,51.2594,-5.9700,0.0737,1.8834,12.2280,323.8330,87.5121,-8.0510,0.0069,0.3055,6.3610,44.0917,134.2613,4.3190,15.2545,99.2091,9.2810,18.9275,117.1369,-1.4670,10.2738,95.0400,-4.4640,1.3558,46.7780,5.9730,12.2511,97.1727,6.8470,150.8978,96.6313,-5.5810,0.1202,8.1988,0.6930,2.4623,66.4391,-5.8170,0.0805,4.2697,3.7750,3.3079,65.4712,-8.5490,2.7811,20.1849,-4.8560,10.0457,54.5159,12.3360,59.6127,208.9109,-1.4180,1.7957,44.3829,-5.1390,1.6047,19.1104,-0.3850,17.7479,101.8525,-4.5540,3.0071,54.4923
1980-01-07T14:00:00Z,-2.8620,1.7087,31.6529,4.1300,2.2692,44.7840,-0.9090,0.6813,16.1349,-0.7800,4.9484,59.8823,-2.7630,1.8247,24.1354,0.0790,1.6165,32.1179,-2.2990,0.9990,10.9707,-6.0910,0.0000,0.0000,12.2400,220.2541,88.3864,-8.2720,0.0000,0.0000,5.9090,17.3574,88.6913,4.0210,7.7297,64.6041,8.3280,3.3544,41.8794,-2.1170,2.3001,37.1792,-5.0940,0.2278,11.8010,5.9530,6.2063,67.9669,5.9830,61.2260,70.3731,-6.2070,0.0001,0.0107,0.5980,1.6078,42.3157,-6.0570,0.0000,0.0000,3.4700,1.0121,30.4582,-9.0740,0.0749,1.6919,-6.3430,0.6153,7.8217,12.6300,45.1442,177.2234,-1.8960,0.1323,5.7161,-5.8280,0.0509,1.4534,-1.1060,3.7868,42.5007,-5.2150,0.4127,12.1308
1980-01-07T15:00:00Z,-3.9140,0.0213,0.8788,3.1070,0.2182,6.9516,-1.8200,0.0000,0.0004,-1.2990,0.5280,10.6509,-3.6840,0.0021,0.0773,-0.7310,0.0590,2.0746,-3.0180,0.0000,0.0001,-5.9990,0.0000,0.0000,11.2110,94.0440,76.9991,-8.3590,0.0000,0.0000,4.6450,3.3260,30.7788,3.0800,0.9556,16.1028,7.4810,0.0160,0.5677,-3.0980,0.0609,1.5662,-5.7950,0.0002,0.0143,5.6030,1.2007,25.7767,4.6450,5.2477,15.8639,-6.7580,0.0000,0.0000,0.0930,0.1317,5.7282,-6.1370,0.0000,0.0000,3.0070,0.0611,2.9435,-9.3860,0.0000,0.0000,-7.2700,0.0000,0.0000,12.4620,23.9710,123.0772,-2.1690,0.0000,0.0000,-6.0980,0.0000,0.0000,-2.4950,0.0929,2.0228,-5.8020,0.0000,0.0027
1980-01-07T16:00:00Z,-4.4900,0.0000,0.0000,2.5750,0.0000,0.0000,-2.2370,0.0000,0.0000,-1.8650,0.0000,0.0000,-4.0430,0.0000,0.0000,-1.2570,0.0000,0.0000,-3.1880,0.0000,0.0000,-6.0470,0.0000,0.0000,9.0070,14.7299,28.5129,-8.3410,0.0000,0.0000,3.5520,0.0546,0.8537,2.6520,0.0007,0.0408,7.2490,0.0000,0.0000,-3.7200,0.0000,0.0000,-6.0360,0.0000,0.0000,5.2040,0.0098,0.5761,4.0220,0.0001,0.0030,-7.4150,0.0000,0.0000,-0.3430,0.0000,0.0000,-6.2260,0.0000,0.0000,2.7010,0.0000,0.0000,-9.5380,0.0000,0.0000,-7.6350,0.0000,0.0000,11.5390,7.5912,54.7011,-2.1610,0.0000,0.0000,-6.1690,0.0000,0.0000,-3.5380,0.0000,0.0000,-6.0550,0.0000,0.0000
1980-01-07T17:00:00Z,-4.8510,0.0000,0.0000,2.3680,0.0000,0.0000,-2.4010,0.0000,0.0000,-2.4170,0.0000,0.0000,-4.2180,0.0000,0.0000,-1.6610,0.0000,0.0000,-3.2620,0.0000,0.0000,-6.2820,0.0000,0.0000,7.8130,0.3386,2.5279,-8.2900,0.0000,0.0000,3.2170,0.0000,0.0000,2.5890,0.0000,0.0000,7.0410,0.0000,0.0000,-4.0830,0.0000,0.0000,-6.0780,0.0000,0.0000,4.9760,0.0000,0.0000,3.7630,0.0000,0.0000,-8.0500,0.0000,0.0000,-0.4890,0.0000,0.0000,-6.2640,0.0000,0.0000,2.4000,0.0000,0.0000,-9.5810,0.0000,0.0000,-7.9130,0.0000,0.0000,10.4610,0.5183,4.7336,-2.0660,0.0000,0.0000,-6.2390,0.0000,0.0000,-4.2300,0.0000,0.0000,-6.1580,0.0000,0.0000
1980-01-07T18:00:00Z,-5.1670,0.0000,0.0000,2.1490,0.0000,0.0000,-2.5560,0.0000,0.0000,-3.1560,0.0000,0.0000,-4.3910,0.0000,0.0000,-2.0660,0.0000,0.0000,-3.2950,0.0000,0.0000,-6.6190,0.0000,0.0000,7.3610,0.0020,0.0475,-8.2120,0.0000,0.0000,2.8860,0.0000,0.0000,2.3400,0.0000,0.0000,6.7420,0.0000,0.0000,-4.3180,0.0000,0.0000,-6.0630,0.0000,0.0000,4.8650,0.0000,0.0000,3.5030,0.0000,0.0000,-8.6170,0.0000,0.0000,-0.5250,0.0000,0.0000,-6.2200,0.0000,0.0000,2.0900,0.0000,0.0000,-9.5540,0.0000,0.0000,-8.1830,0.0000,0.0000,10.1890,0.0153,0.2430,-1.9520,0.0000,0.0000,-6.3070,0.0000,0.0000,-4.7030,0.0000,0.0000,-6.2560,0.0000,0.0000
1980-01-07T19:00:00Z,-5.4000,0.0000,0.0000,1.9410,0.0000,0.0000,-2.7050,0.0000,0.0000,-3.8200,0.0000,0.0000,-4.6050,0.0000,0.0000,-2.4400,0.0000,0.0000,-3.3740,0.0000,0.0000,-6.9780,0.0000,0.0000,6.9810,0.0000,0.0000,-8.1960,0.0000,0.0000,2.5680,0.0000,0.0000,2.1050,0.0000,0.0000,6.3850,0.0000,0.0000,-4.4950,0.0000,0.0000,-6.0380,0.0000,0.0000,4.8420,0.0000,0.0000,3.2160,0.0000,0.0000,-9.3160,0.0000,0.0000,-0.5250,0.0000,0.0000,-6.0770,0.0000,0.0000,1.8200,0.0000,0.0000,-9.5380,0.0000,0.0000,-8.4590,0.0000,0.0000,9.9490,0.0000,0.0000,-1.8780,0.0000,0.0000,-6.3770,0.0000,0.0000,-5.0230,0.0000,0.0000,-6.3350,0.0000,0.0000
1980-01-07T20:00:00Z,-5.6210,0.0000,0.0000,1.7660,0.0000,0.0000,-2.7900,0.0000,0.0000,-4.3640,0.0000,0.0000,-4.8650,0.0000,0.0000,-2.7520,0.0000,0.0000,-3.5160,0.0000,0.0000,-7.2570,0.0000,0.0000,6.6290,0.0000,0.0000,-8.2260,0.0000,0.0000,2.2500,0.0000,0.0000,1.8710,0.0000,0.0000,6.0480,0.0000,0.0000,-4.6680,0.0000,0.0000,-6.0310,0.0000,0.0000,4.8790,0.0000,0.0000,2.9540,0.0000,0.0000,-10.1830,0.0000,0.0000,-0.4850,0.0000,0.0000,-5.8700,0.0000,0.0000,1.5580,0.0000,0.0000,-9.5010,0.0000,0.0000,-8.6900,0.0000,0.0000,9.6460,0.0000,0.0000,-1.8790,0.0000,0.0000,-6.4850,0.0000,0.0000,-5.2100,0.0000,0.0000,-6.3990,0.0000,0.0000
1980-01-07T21:00:00Z,-5.9020,0.0000,0.0000,1.6150,0.0000,0.0000,-2.7810,0.0000,0.0000,-4.7760,0.0000,0.0000,-5.1320,0.0000,0.0000,-2.9910,0.0000,0.0000,-3.6930,0.0000,0.0000,-7.4670,0.0000,0.0000,6.2590,0.0000,0.0000,-8.2730,0.0000,0.0000,1.9620,0.0000,0.0000,1.6590,0.0000,0.0000,5.7100,0.0000,0.0000,-4.8230,0.0000,0.0000,-6.0710,0.0000,0.0000,4.9450,0.0000,0.0000,2.5570,0.0000,0.0000,-11.1210,0.0000,0.0000,-0.4970,0.0000,0.0000,-5.7500,0.0000,0.0000,1.2940,0.0000,0.0000,-9.4160,0.0000,0.0000,-8.8550,0.0000,0.0000,9.2900,0.0000,0.0000,-1.9460,0.0000,0.0000,-6.5500,0.0000,0.0000,-5.3550,0.0000,0.0000,-6.4750,0.0000,0.0000
1980-01-07T22:00:00Z,-6.1960,0.0000,0.0000,1.4810,0.0000,0.0000,-2.7720,0.0000,0.0000,-5.0390,0.0000,0.0000,-5.3570,0.0000,0.0000,-3.2430,0.0000,0.0000,-3.8660,0.0000,0.0000,-7.6550,0.0000,0.0000,5.9330,0.0000,0.0000,-8.2770,0.0000,0.0000,1.6570,0.0000,0.0000,1.4360,0.0000,0.0000,5.4370,0.0000,0.0000,-5.0150,0.0000,0.0000,-6.1840,0.0000,0.0000,5.0080,0.0000,0.0000,2.0700,0.0000,0.0000,-11.8880,0.0000,0.0000,-0.3840,0.0000,0.0000,-5.7960,0.0000,0.0000,0.9790,0.0000,0.0000,-9.3830,0.0000,0.0000,-8.9210,0.0000,0.0000,8.9020,0.0000,0.0000,-2.0750,0.0000,0.0000,-6.5570,0.0000,0.0000,-5.6010,0.0000,0.0000,-6.5890,0.0000,0.0000
1980-01-07T23:00:00Z,-6.4730,0.0000,0.0000,1.2700,0.0000,0.0000,-2.7860,0.0000,0.0000,-5.1760,0.0000,0.0000,-5.5570,0.0000,0.0000,-3.5460,0.0000,0.0000,-3.9560,0.0000,0.0000,-7.8280,0.0000,0.0000,5.6020,0.0000,0.0000,-8.2440,0.0000,0.0000,1.4150,0.0000,0.0000,1.2680,0.0000,0.0000,5.2180,0.0000,0.0000,-5.1920,0.0000,0.0000,-6.3170,0.0000,0.0000,5.0620,0.0000,0.0000,1.6330,0.0000,0.0000,-12.5370,0.0000,0.0000,-0.2150,0.0000,0.0000,-6.0840,0.0000,0.0000,0.7770,0.0000,0.0000,-9.4040,0.0000,0.0000,-8.9800,0.0000,0.0000,8.5820,0.0000,0.0000,-2.2500,0.0000,0.0000,-6.4800,0.0000,0.0000,-5.8570,0.0000,0.0000,-6.7130,0.0000,0.0000
